,weight,total_gross_income,pitax,table_row
16426,10.0,2909311.5506882095,656793.4652064628,75
16650,10.0,2909539.4643821926,656861.8393146577,75
17289,10.0,2910142.1694840584,657042.6508452175,75
21753,10.0,2910538.908136546,657161.6724409638,75
16787,10.0,2910613.1911182883,657183.9573354864,75
20553,10.0,2910903.570046918,291090.3570046918,75
11157,10.0,2911136.5484896554,657340.9645468966,75
22594,10.0,2911323.9441935965,653203.571288801,75
22811,10.0,2912127.5509960833,291212.75509960833,75
14887,10.0,2912217.028224091,291221.7028224091,75
17591,10.0,2912615.4551261654,657784.6365378496,75
22288,10.0,2913895.148311637,320518.627482387,75
16365,10.0,2914180.4624915104,291418.0462491511,75
8041,10.0,2914379.6759425476,658313.9027827643,75
9593,10.0,2914383.052441717,629502.2353642066,75
16192,10.0,2914404.9996863236,658321.4999058971,75
8991,10.0,2915348.7312043686,658604.6193613106,75
13133,10.0,2916138.8320101756,658841.6496030526,75
20904,10.0,2916143.8967589303,291614.389675893,75
12272,10.0,2916552.453158514,658965.7359475542,75
11781,10.0,2916587.9063997995,658976.3719199399,75
14597,10.0,2916795.561098761,659038.6683296283,75
19228,10.0,2917302.035974279,658278.9560163536,75
13306,10.0,2917337.4892155644,659201.2467646693,75
17065,10.0,2918054.995289214,659416.4985867642,75
8670,10.0,2918421.34544917,659526.403634751,75
14536,10.0,2919093.268784022,659727.9806352066,75
16873,10.0,2919221.575752486,659766.4727257458,75
21333,10.0,2919500.1369340206,551749.3942495992,75
21054,10.0,2919782.0746147246,659934.6223844173,75
14172,10.0,2920435.4272041414,514735.8726969251,75
18309,10.0,2920518.151433809,660155.4454301427,75
16793,10.0,2920913.201836712,660273.9605510136,75
22816,10.0,2921759.014878825,660527.7044636474,75
12274,10.0,2921829.921361397,660548.9764084191,75
22383,10.0,2922432.6264632624,660729.7879389786,75
11843,10.0,2922447.820709527,658911.0366609981,75
9453,10.0,2922461.3267062083,660738.3980118624,75
10417,10.0,2922461.3267062083,660738.3980118624,75
8480,10.0,2923602.5834257053,661080.7750277115,75
15182,10.0,2923632.971918237,292363.2971918237,75
16288,10.0,2924764.099140224,661429.2297420672,75
20945,10.0,2925101.749057235,661530.5247171705,75
11108,10.0,2925300.962508271,658855.3244246913,75
14137,10.0,2925643.6771740383,442954.370364659,75
15025,10.0,2926155.2167983097,321514.3570876528,75
23101,10.0,2926264.9530213387,661879.4859064015,75
13643,10.0,2926297.0297634536,292629.7029763454,75
14957,10.0,2926818.698885236,662045.6096655708,75
19755,10.0,2926974.017847061,448247.37046372495,75
10617,10.0,2927775.9363999628,380488.29159281205,75
13297,10.0,2928311.1115184254,662493.3334555276,75
12306,10.0,2929010.0468466394,662703.0140539918,75
11786,10.0,2929234.584041451,662770.3752124353,75
8316,10.0,2929236.272291036,662770.8816873108,75
19184,10.0,2929288.608028173,292928.86080281733,75
21236,10.0,2929293.672776928,662788.1018330784,75
16691,10.0,2929712.3586740214,292971.23586740217,75
8116,10.0,2929899.7543779626,662969.9263133887,75
16020,10.0,2929980.7903580456,292998.07903580455,75
9532,10.0,2930294.8047808656,663088.4414342596,75
16338,10.0,2930754.008668001,663226.2026004002,75
17408,10.0,2930905.951130655,293090.59511306556,75
9670,10.0,2931420.8672540984,663426.2601762295,75
12087,10.0,2931515.409230861,293151.5409230861,75
18813,10.0,2931643.7161993254,663493.1148597976,75
9111,10.0,2931858.1238966277,293185.8123896628,75
16729,10.0,2932050.5843493235,663615.175304797,75
7927,10.0,2932069.1550947595,663620.7465284278,75
22438,10.0,2932384.8577671642,663715.4573301492,75
16267,10.0,2932732.6371816862,663819.7911545058,75
8870,10.0,2932877.8266460006,663863.3479938002,75
22974,10.0,2932899.773890606,293289.9773890606,75
19189,10.0,2933176.646822556,663952.9940467668,75
9688,10.0,2934231.802813215,664269.5408439646,75
21051,10.0,2934777.1074291887,664433.1322287566,75
22215,10.0,2934810.8724208893,293481.087242089,75
19837,10.0,2934923.985143088,664477.1955429263,75
16978,10.0,2935094.498351178,664528.3495053534,75
18619,10.0,2935342.6710401815,664602.8013120544,75
21403,10.0,2935389.9420285635,664616.982608569,75
15306,10.0,2935936.9348941213,664781.0804682364,75
9407,10.0,2936117.5775997224,664835.2732799167,75
9842,10.0,2936256.0140656964,664876.8042197089,75
19601,10.0,2936337.050045779,664901.1150137336,75
9551,10.0,2936985.33788644,665095.601365932,75
8671,10.0,2936987.026136026,665096.1078408078,75
20504,10.0,2937007.285131047,665102.185539314,75
14913,10.0,2937046.1148715024,665113.8344614507,75
23282,10.0,2937655.5729717077,665296.6718915122,75
18150,10.0,2938258.2780735726,293825.8278073573,75
17417,10.0,2938319.0550586344,665495.7165175903,75
13984,10.0,2938352.820050335,293835.2820050336,75
17598,10.0,2938579.0454947334,665573.71364842,75
15872,10.0,2938680.3404698363,665604.1021409509,75
20487,10.0,2938688.781717762,665606.6345153286,75
18027,10.0,2938915.0071621593,665674.5021486478,75
16712,10.0,2938990.9783934867,293899.0978393487,75
11468,10.0,2939185.1270957687,664843.8833528005,75
19056,10.0,2939529.53001112,665858.8590033359,75
11388,10.0,2939586.930497011,293958.6930497011,75
12642,10.0,2939927.9569131928,665978.3870739578,75
13946,10.0,2940086.652374188,666025.9957122564,75
15438,10.0,2940728.187216509,666218.4561649527,75
17553,10.0,2941173.885106963,666352.165532089,75
9281,10.0,2941280.244830822,666384.0734492466,75
12778,10.0,2941283.621329992,449751.26319409243,75
13273,10.0,2941734.3839692017,412718.3267711899,75
14486,10.0,2941948.7916665045,666584.6374999513,75
18658,10.0,2942072.033886213,294207.20338862133,75
21093,10.0,2942142.9403687855,666642.8821106356,75
9525,10.0,2942382.6718098633,294238.26718098635,75
17623,10.0,2943324.715078324,666997.4145234972,75
14455,10.0,2943778.854216704,665675.0086235232,75
16765,10.0,2943915.602433094,667174.6807299281,75
15460,10.0,2944248.1876013493,667274.4562804048,75
17311,10.0,2944717.5209859954,667415.2562957986,75
8052,10.0,2945313.4730895204,667594.041926856,76
16339,10.0,2945683.199748647,294568.3199748647,76
13605,10.0,2945683.199748647,294568.3199748647,76
14359,10.0,2945752.417981634,667725.7253944902,76
18296,10.0,2946307.8520951173,660437.0454609301,76
8962,10.0,2946502.0007973984,667950.6002392195,76
18670,10.0,2947405.2143254043,668221.5642976213,76
19280,10.0,2947452.4853137853,668235.7455941356,76
12458,10.0,2947709.099250713,668312.7297752139,76
14959,10.0,2947709.099250713,668312.7297752139,76
19704,10.0,2947709.099250713,668312.7297752139,76
21987,10.0,2947709.099250713,668312.7297752139,76
19632,10.0,2947781.693982871,668334.5081948612,76
11083,10.0,2947847.5357166883,668354.2607150065,76
14721,10.0,2947930.259946356,668379.0779839068,76
15091,10.0,2948068.69641233,668420.608923699,76
18006,10.0,2948406.346329341,666698.5943469424,76
21908,10.0,2948428.293573948,668528.4880721844,76
17393,10.0,2948462.0585656483,294846.2058565648,76
9307,10.0,2948816.5909785093,668644.9772935527,76
9461,10.0,2949054.6341700032,668716.390251001,76
20163,10.0,2949491.890812532,668847.5672437596,76
18543,10.0,2949530.720552989,668859.2161658966,76
22906,10.0,2949530.720552989,668859.2161658966,76
11471,10.0,2950035.5071789203,669010.652153676,76
22607,10.0,2950356.2746000807,669106.8823800242,76
12037,10.0,2950357.962849666,669107.3888548998,76
11104,10.0,2951132.8694092063,295113.28694092063,76
20429,10.0,2951473.8958253874,669442.1687476162,76
14508,10.0,2951912.840717503,669573.8522152508,76
12086,10.0,2952198.154897376,295219.8154897376,76
18946,10.0,2952456.45708389,444636.87990112527,76
13011,10.0,2952657.358784511,643535.4723900638,76
13074,10.0,2953011.891197372,669903.5673592116,76
15970,10.0,2953189.157403804,669956.7472211411,76
12020,10.0,2953801.992003179,670140.5976009538,76
13811,10.0,2954136.2654210203,670240.8796263061,76
15389,10.0,2954291.584382845,670287.4753148535,76
19979,10.0,2954460.4093413507,295446.0409341351,76
15175,10.0,2954659.622792387,670397.8868377161,76
8491,10.0,2954884.1599872,670465.24799616,76
18305,10.0,2955115.4501803513,670534.6350541053,76
21925,10.0,2955186.3566629244,295518.6356662924,76
16510,10.0,2955240.380649646,625551.9001601352,76
8668,10.0,2955326.481378483,670597.944413545,76
9704,10.0,2955493.6180874044,670648.0854262213,76
13802,10.0,2955973.0809695604,670791.9242908681,76
7852,10.0,2956025.416706697,670807.625012009,76
17989,10.0,2956376.572620388,295637.65726203885,76
13568,10.0,2956693.9635423794,671008.1890627138,76
11380,10.0,2956812.1410133326,374661.97344982706,76
16064,10.0,2957034.98995856,671110.496987568,76
12280,10.0,2957538.088334906,671261.4265004718,76
11890,10.0,2957570.1650770223,296104.1749330651,76
19730,10.0,2957809.8965181005,671342.9689554301,76
17685,10.0,2958061.4457062734,671418.433711882,76
13890,10.0,2958161.0524317916,671448.3157295374,76
9636,10.0,2958294.424149011,659332.9302323036,76
9350,10.0,2958464.937357102,295846.4937357102,76
9168,10.0,2958648.9565618727,671594.6869685618,76
19059,10.0,2958897.129250876,671669.1387752629,76
19024,10.0,2959472.8223593794,671841.8467078138,76
17173,10.0,2960038.3859703746,347492.128752736,76
20354,10.0,2960382.788885725,672114.8366657175,76
17906,10.0,2960479.019112073,672143.7057336218,76
18251,10.0,2960541.484346721,672162.4453040162,76
22813,10.0,2960862.251767881,672258.6755303644,76
23229,10.0,2960953.4172454737,672286.0251736421,76
18818,10.0,2961177.954440287,672353.386332086,76
10132,10.0,2961361.9736450575,672408.5920935172,76
21818,10.0,2962045.7147270045,672613.7144181014,76
14569,10.0,2962758.1560518984,672326.7119886421,76
12961,10.0,2963296.7076695305,296329.6707669531,76
8081,10.0,2963516.180115588,673054.8540346763,76
17763,10.0,2963571.8923518956,673071.5677055686,76
7839,10.0,2964125.6382157933,296412.56382157933,76
12558,10.0,2964179.6622025147,673253.8986607544,76
19864,10.0,2964218.491942972,673265.5475828915,76
15357,10.0,2964706.396073052,630868.0292785165,76
17898,10.0,2965040.669490894,673512.2008472681,76
21923,10.0,2965089.62872886,296508.962872886,76
22796,10.0,2965246.63594027,672753.501483744,76
10483,10.0,2965258.453687366,296525.8453687366,76
22428,10.0,2965464.4201367423,673639.3260410227,76
21087,10.0,2965721.0340736704,296572.1034073671,76
11453,10.0,2965818.9525496042,673745.6857648812,76
14540,10.0,2966408.1516547883,673922.4454964364,76
11996,10.0,2967123.9694788516,674137.1908436555,76
18846,10.0,2967213.4467068603,410121.79890937475,76
22783,10.0,2967724.9863311322,674317.4958993397,76
8056,10.0,2967843.1638020854,296784.3163802086,76
17708,10.0,2968378.338920548,674513.5016761645,76
21952,10.0,2968525.216634448,674557.5649903344,76
8004,10.0,2968797.0248176414,674639.1074452924,76
18741,10.0,2969170.12797594,674751.0383927819,76
15358,10.0,2970610.204871992,675183.0614615976,76
22538,10.0,2971086.2912549763,675325.8873764928,76
19218,10.0,2971131.873993774,675339.5621981322,76
12856,10.0,2972450.396919702,574692.3684605868,76
20463,10.0,2972727.269851651,675818.1809554953,76
14979,10.0,2973002.454534015,675900.7363602045,76
20373,10.0,2973140.8909999896,675942.2672999968,76
11865,10.0,2973172.9677421064,675951.8903226319,76
8892,10.0,2973309.7159584956,675623.1881284214,76
12263,10.0,2973331.663203101,675999.4989609303,76
9834,10.0,2973397.5049369186,676019.2514810755,76
22096,10.0,2973988.392291688,676196.5176875064,76
15256,10.0,2974052.545775919,676215.7637327757,76
10872,10.0,2974197.7352402345,676259.3205720703,76
8449,10.0,2974268.641722807,676280.5925168422,76
12151,10.0,2974640.056631519,676392.0169894557,76
12714,10.0,2974678.886371975,676403.6659115924,76
17403,10.0,2974810.56983961,676443.170951883,76
11530,10.0,2975357.562705168,297535.7562705168,76
9627,10.0,2975357.562705168,297535.7562705168,76
15961,10.0,2976156.1047588987,579987.2256341963,76
14022,10.0,2976944.51731512,676137.9354269048,76
20827,10.0,2977006.9825497665,677102.09476493,76
12157,10.0,2977135.2895182315,677140.5868554694,76
22739,10.0,2977272.037734621,677181.6113203863,76
11217,10.0,2977472.939435242,677241.8818305726,76
15472,10.0,2977574.2344103456,612578.5462237761,76
21128,10.0,2977883.1840844112,677364.9552253233,76
9642,10.0,2977886.5605835817,677365.9681750744,76
16624,10.0,2978730.685376109,676160.5579713447,76
12106,10.0,2978761.0738686407,677628.3221605922,76
9470,10.0,2979390.790963866,677817.2372891597,76
12327,10.0,2979711.558385026,677913.4675155078,76
21762,10.0,2980059.337799548,671453.8869531685,76
9253,10.0,2980175.8270209157,678052.7481062746,76
13067,10.0,2980206.2155134473,678061.8646540341,76
20529,10.0,2980553.9949279684,678166.1984783905,76
21353,10.0,2981921.4770918633,298192.14770918636,76
16866,10.0,2982335.0982402023,678700.5294720606,76
22068,10.0,2982985.0743304486,678895.5222991345,76
10133,10.0,2983187.664280655,678956.2992841965,76
10574,10.0,2983229.870520281,678968.9611560843,76
13854,10.0,2983700.8921545125,679110.2676463537,76
16750,10.0,2984242.8202713146,679272.8460813944,76
8964,10.0,2984305.285505962,447813.65914532414,76
9340,10.0,2984641.2471733885,679392.3741520165,76
20513,10.0,2984695.2711601094,679408.5813480328,76
19264,10.0,2985316.5470074103,298531.65470074106,76
15300,10.0,2985392.5182387377,679617.7554716213,76
8310,10.0,2985687.9619161226,679706.3885748368,76
13993,10.0,2985794.32163998,417124.32053826784,76
22909,10.0,2985898.9931142544,298589.89931142546,76
9678,10.0,2986445.985979812,679933.7957939437,76
12967,10.0,2986608.057939978,679982.4173819934,76
17195,10.0,2986682.34092172,680004.702276516,76
17859,10.0,2986697.5351679856,298669.7535167986,76
12227,10.0,2986754.935653878,680026.4806961634,76
9011,10.0,2987455.5592316757,680236.6677695027,76
12365,10.0,2987808.403394952,679810.7223991931,76
13930,10.0,2988649.1516883103,680594.745506493,76
19477,10.0,2988934.4658681843,680680.3397604553,76
20544,10.0,2990369.4780154815,681110.8434046444,76
22735,10.0,2990615.9624548997,392306.3763381178,76
18539,10.0,2990766.2166679692,681229.8650003908,76
8703,10.0,2990872.576391828,681261.7729175483,76
12707,10.0,2990943.4828744004,681283.0448623201,76
20433,10.0,2991113.9960824912,338715.0879849909,76
17833,10.0,2991758.9074239824,681527.6722271946,76
13302,10.0,2992424.0777604943,681727.2233281482,76
21105,10.0,2992473.03699846,681741.911099538,76
16240,10.0,2992714.4566891235,681476.6870897259,76
22298,10.0,2993578.8404766726,682073.6521430018,76
18051,10.0,2993702.082696381,682110.6248089143,76
13952,10.0,2994173.1043306114,682251.9312991834,76
12890,10.0,2994228.816566918,682268.6449700753,76
17699,10.0,2994883.8574059196,299488.3857405919,76
22669,10.0,2995030.7351198196,682509.2205359458,76
15927,10.0,2995194.49532957,682558.348598871,76
20695,10.0,2995246.8310667076,682574.0493200122,76
9343,10.0,2995488.2507573697,682646.4752272109,76
18121,10.0,2995869.795163592,682760.9385490775,76
9358,10.0,2996079.13811214,682823.741433642,76
14823,10.0,2996210.8215797744,682863.2464739323,76
21984,10.0,2996455.6177696055,600523.0935868114,76
15145,10.0,2996766.255693257,683029.876707977,76
10437,10.0,2997041.44037562,683112.432112686,76
17205,10.0,2997576.6154940836,683272.984648225,76
8826,10.0,2997622.1982328803,683286.6594698641,76
22110,10.0,2997679.5987187717,683303.8796156315,76
11309,10.0,2998121.9201100557,683436.5760330167,76
13261,10.0,2998331.2630586033,683499.3789175809,76
8393,10.0,2998778.649198643,299877.8649198643,76
12166,10.0,2998900.203168767,683670.0609506301,76
10088,10.0,2999938.476663576,683981.5429990728,76
8692,10.0,3000065.095382455,684019.5286147364,76
22157,10.0,3000368.9803077653,684110.6940923296,76
18688,10.0,3000623.905995109,300062.39059951087,76
11910,10.0,3001003.7621517456,684301.1286455237,76
14787,10.0,3001148.9516160614,684344.6854848184,76
14391,10.0,3001332.9708208316,300133.2970820832,76
13071,10.0,3001410.6303017447,684423.1890905234,76
15748,10.0,3002384.7503123214,449621.6056259601,76
9421,10.0,3003598.6017639767,685079.580529193,76
12842,10.0,3003902.486689286,685170.7460067858,76
10857,10.0,3003976.7696710294,678811.4474697988,76
20271,10.0,3005800.079222888,685740.0237668664,76
21774,10.0,3005811.8969699843,668682.4564343413,76
19008,10.0,3005979.033678905,685793.7101036715,76
19439,10.0,3006073.5756556676,300607.3575655668,76
8440,10.0,3006369.0193330524,573360.8460128533,76
10310,10.0,3006369.0193330524,573360.8460128533,76
18067,10.0,3006482.132055252,679808.8653246497,76
12370,10.0,3006515.897046952,685954.7691140856,76
15525,10.0,3006629.009769151,573438.843143683,76
16474,10.0,3006769.1344847106,686030.7403454132,76
20234,10.0,3006779.2639822206,686033.7791946662,76
10770,10.0,3007368.4630874046,686210.5389262213,76
16903,10.0,3008313.882855036,686494.1648565107,76
8747,10.0,3008501.2785589774,686550.3835676932,76
19110,10.0,3008558.67904487,686567.6037134611,76
18417,10.0,3008578.9380398905,686573.6814119671,76
19788,10.0,3008864.252219765,686659.2756659294,76
16310,10.0,3009141.1251517143,686742.3375455142,76
13851,10.0,3009639.158779305,371751.5999901498,76
17330,10.0,3009860.3194749467,686958.095842484,76
9662,10.0,3010231.734383659,687069.5203150976,76
11303,10.0,3010687.5617716247,687206.2685314874,76
19183,10.0,3010912.098966437,687273.629689931,76
18341,10.0,3010952.6169564775,687285.7850869432,76
14277,10.0,3010993.13494652,687297.940483956,76
8169,10.0,3010993.13494652,687297.940483956,76
19657,10.0,3011033.652936561,687310.0958809683,76
22627,10.0,3011033.652936561,687310.0958809683,76
12516,10.0,3011033.652936561,687310.0958809683,76
10986,10.0,3011050.5354324114,687315.1606297233,76
20152,10.0,3011141.700910005,687342.5102730014,76
15996,10.0,3011670.1230301275,687501.0369090382,76
13775,10.0,3011960.5019587562,687588.1505876268,76
18674,10.0,3012028.031942158,687608.4095826474,77
8175,10.0,3012136.0799156013,687640.8239746804,77
12486,10.0,3012466.976834273,687740.0930502819,77
18990,10.0,3012721.9025216172,687816.5707564851,77
10042,10.0,3013123.7059228593,687937.1117768578,77
16147,10.0,3013240.195144228,687972.0585432685,77
19473,10.0,3013972.8954641423,301397.2895464143,77
8629,10.0,3014079.2551880013,688223.7765564003,77
23284,10.0,3014133.2791747227,688239.9837524168,77
14101,10.0,3014865.9794946373,688459.7938483912,77
11450,10.0,3015095.5814382047,688528.6744314614,77
14990,10.0,3015207.0059108175,688562.1017732453,77
17204,10.0,3015588.550317041,688676.5650951123,77
9007,10.0,3016226.708660192,688868.0125980575,77
15236,10.0,3016270.603149404,686267.7705871552,77
17618,10.0,3016513.711089651,688954.1133268953,77
22831,10.0,3018026.3827178604,689407.9148153581,77
21483,10.0,3018556.4930875683,689566.9479262704,77
10269,10.0,3018593.63457844,689578.0903735319,77
20264,10.0,3018608.828824705,301860.8828824705,77
17860,10.0,3019142.3156935824,336038.8747427608,77
20622,10.0,3019969.5579902595,389857.57031499466,77
20218,10.0,3021355.610899591,574855.4533705033,77
18219,10.0,3021355.610899591,574855.4533705033,77
17789,10.0,3021355.610899591,574855.4533705033,77
11478,10.0,3021654.4310761453,690496.3293228436,77
8055,10.0,3022648.810081743,302264.8810081743,77
16352,10.0,3022758.546304771,690827.5638914313,77
20118,10.0,3023332.5511636906,690999.7653491072,77
22352,10.0,3024495.755127794,691348.7265383382,77
15769,10.0,3025758.5658174152,691727.5697452246,77
22498,10.0,3026803.592310564,692041.0776931692,77
15875,10.0,3027365.7794223884,692209.7338267165,77
16668,10.0,3028353.405429645,692506.0216288934,77
10284,10.0,3028890.2687976933,692667.080639308,77
19467,10.0,3029389.990674869,302938.99906748696,77
22058,10.0,3029742.8348381454,302974.28348381456,77
19815,10.0,3029930.230542088,692979.0691626264,77
22261,10.0,3030023.084269266,693006.9252807798,77
17208,10.0,3030303.3337003845,303030.3333700384,77
23072,10.0,3031758.604842703,693527.5814528108,77
8147,10.0,3031810.9405798395,567164.2947358657,77
13222,10.0,3031870.029315316,693561.0087945948,77
22950,10.0,3031913.923804527,693574.1771413581,77
20956,10.0,3031939.2475483036,693581.774264491,77
20865,10.0,3032278.5857149,693683.57571447,77
22861,10.0,3032827.2668300425,693848.1800490128,77
20393,10.0,3033343.8712030696,694003.1613609209,77
12433,10.0,3033507.63141282,694052.2894238459,77
9713,10.0,3033624.1206341893,694087.2361902568,77
20105,10.0,3034630.3173868824,694389.0952160647,77
8862,10.0,3034721.4828644744,694416.4448593423,77
8231,10.0,3035248.2167350124,694574.4650205037,77
16146,10.0,3035303.928971319,694591.1786913957,77
22931,10.0,3035655.084885011,694493.9355152965,77
19438,10.0,3035872.869081483,694761.860724445,77
15402,10.0,3036723.746872351,695017.1240617053,77
12045,10.0,3037108.667777743,695132.6003333229,77
8535,10.0,3037275.804486664,320015.8667559574,77
11866,10.0,3037434.4999476597,695230.3499842979,77
21669,10.0,3037675.919638322,695302.7758914967,77
9515,10.0,3037702.931631683,695310.8794895048,77
22646,10.0,3038222.91250388,303822.291250388,77
19417,10.0,3038273.5599914324,695482.0679974296,77
22047,10.0,3038356.2842210997,695506.8852663299,77
8880,10.0,3038753.0228735865,695625.9068620759,77
12099,10.0,3038847.5648503504,695654.2694551051,77
21211,10.0,3038982.6248171553,695694.7874451466,77
12958,10.0,3039519.488185203,695855.8464555609,77
10357,10.0,3039519.488185203,695855.8464555609,77
8530,10.0,3039798.0493667373,695939.4148100212,77
12290,10.0,3039862.202850969,695958.6608552907,77
17508,10.0,3040120.505037483,696036.1515112448,77
21285,10.0,3040167.7760258643,304016.7776025865,77
9584,10.0,3040267.3827513824,696080.2148254147,77
10254,10.0,3041314.0974941174,696394.2292482352,77
9521,10.0,3042262.893760918,688109.3132345335,77
12771,10.0,3043557.7811926557,697067.3343577967,77
18944,10.0,3043996.7260847697,673938.652692453,77
18168,10.0,3044187.498287881,697256.2494863642,77
17018,10.0,3044233.0810266775,697269.9243080033,77
19941,10.0,3044359.699745557,697307.909923667,77
13606,10.0,3045482.3857196183,694561.2966737401,77
10771,10.0,3045536.409706341,304553.64097063406,77
18271,10.0,3045840.294631651,652854.1036246947,77
15406,10.0,3046302.8750179554,304630.28750179557,77
16054,10.0,3046367.0285021886,697910.1085506566,77
9107,10.0,3047361.4075077856,304736.1407507786,77
9816,10.0,3047361.4075077856,304736.1407507786,77
10098,10.0,3047455.949484549,698236.7848453646,77
9345,10.0,3047574.1269555027,697519.278771716,77
19213,10.0,3047849.311637867,655233.522589872,77
15305,10.0,3048014.7600972024,304801.4760097203,77
16652,10.0,3048249.426789526,698474.8280368578,77
16841,10.0,3048806.5491525927,698641.9647457778,77
18754,10.0,3049164.4580646246,698749.3374193873,77
7941,10.0,3049797.5516590206,308672.34896901087,77
18701,10.0,3050040.6595992683,699012.1978797804,77
18167,10.0,3050731.153679556,698186.1373578128,77
8486,10.0,3051249.4463021685,511791.39659562975,77
18407,10.0,3051313.5997864013,699394.0799359203,77
9401,10.0,3051372.688521878,699411.8065565634,77
15639,10.0,3051612.4199629556,305161.2419962956,77
14493,10.0,3051754.2329281,305175.42329281004,77
7936,10.0,3051818.3864123323,699545.5159236997,77
20257,10.0,3053557.283484939,700067.1850454817,77
8591,10.0,3053612.9957212466,305361.29957212467,77
11899,10.0,3053732.861441785,700119.8584325354,77
20550,10.0,3055010.8663776712,700503.2599133013,77
19399,10.0,3055260.7273162603,700578.2181948781,77
12078,10.0,3055963.039143644,700788.9117430932,77
11856,10.0,3056805.4756865865,694342.6683524757,77
18005,10.0,3057175.2023457135,701152.560703714,77
16132,10.0,3058135.816359611,646923.7893072704,77
22104,10.0,3058367.1065527624,701510.1319658287,77
9102,10.0,3059434.080290518,701830.2240871553,77
15611,10.0,3059596.1522506825,701878.8456752048,77
18313,10.0,3059683.941229106,701905.1823687317,77
15303,10.0,3060323.787821842,702097.1363465525,77
13546,10.0,3060323.787821842,702097.1363465525,77
21462,10.0,3060323.787821842,702097.1363465525,77
17396,10.0,3060323.787821842,702097.1363465525,77
20685,10.0,3060323.787821842,702097.1363465525,77
16588,10.0,3060323.787821842,702097.1363465525,77
9496,10.0,3060328.852570597,702098.6557711791,77
19111,10.0,3060354.176314373,702106.2528943119,77
19092,10.0,3060381.188307734,702114.3564923202,77
12946,10.0,3060526.377772048,702157.9133316145,77
15154,10.0,3060563.5192629197,306056.351926292,77
13399,10.0,3060656.3729900983,702196.9118970295,77
14056,10.0,3061100.382630967,702330.1147892901,77
11612,10.0,3061103.759130137,306110.37591301376,77
18497,10.0,3061287.7783349087,306128.77783349087,77
10508,10.0,3061922.5601788894,702576.7680536668,77
18190,10.0,3062493.1885386384,697094.0087012405,77
20335,10.0,3063109.399637183,630065.2666008227,77
19890,10.0,3063727.298985315,703118.1896955945,77
10974,10.0,3064029.495661039,703208.8486983116,77
22863,10.0,3064301.3038442335,670939.139654685,77
8157,10.0,3064910.7619444383,700434.3793302315,77
20225,10.0,3065418.9250695393,703625.6775208617,77
19551,10.0,3065479.702054601,703643.9106163803,77
16434,10.0,3065911.8939483757,703773.5681845127,77
12452,10.0,3066759.395240074,704027.8185720221,77
21706,10.0,3067481.9660624773,422869.4338762119,77
8613,10.0,3067642.349773058,704292.7049319175,77
9571,10.0,3067714.9445052147,306771.4944505215,77
14501,10.0,3067736.891749821,306773.68917498214,77
9709,10.0,3067848.316222434,306784.8316222434,77
15745,10.0,3067873.6399662104,306787.36399662105,77
19227,10.0,3068297.3906120593,554422.7374675346,77
13114,10.0,3068457.77432264,704537.3322967921,77
16484,10.0,3068638.4170282404,704591.5251084721,77
19205,10.0,3068839.318728862,704651.7956186585,77
10337,10.0,3068994.637690687,704698.3913072061,77
18119,10.0,3069070.608922015,306907.06089220155,77
19529,10.0,3069143.2036541724,704742.9610962517,77
15892,10.0,3069484.2300703526,698604.8232549066,77
7987,10.0,3069668.2492751237,704900.4747825371,77
12287,10.0,3070554.580307279,705166.3740921837,77
19273,10.0,3070843.2709863237,705252.981295897,77
21829,10.0,3071344.681113085,701873.2744515742,77
19533,10.0,3071528.700317855,705458.6100953565,77
19350,10.0,3072573.726811005,705772.1180433014,77
14928,10.0,3072754.3695166064,705826.3108549819,77
21420,10.0,3072896.18248175,307289.618248175,77
17088,10.0,3073026.1776997996,705907.8533099398,77
18527,10.0,3073073.448688181,705922.0346064543,77
21321,10.0,3073964.84446909,706189.453340727,77
12945,10.0,3074104.96918465,706231.490755395,77
18785,10.0,3074140.4224259364,307414.04224259366,77
10753,10.0,3074165.746169712,706249.7238509136,77
18326,10.0,3074214.7054076786,706264.4116223035,77
20314,10.0,3075107.7894381736,706532.3368314521,77
10183,10.0,3075382.9741205373,706614.8922361612,77
9376,10.0,3076216.9694155543,706865.0908246663,77
15711,10.0,3076247.357908085,706874.2073724255,77
12581,10.0,3076931.0989900334,707079.32969701,77
20350,10.0,3078644.6723188646,707593.4016956594,77
19726,10.0,3078783.1087848386,707634.9326354516,77
18529,10.0,3079375.6843891935,707812.705316758,77
18274,10.0,3079409.449380894,707822.8348142683,77
7930,10.0,3079591.7803360806,707877.5341008242,77
15293,10.0,3079942.9362497716,707982.8808749315,77
17952,10.0,3080111.761208278,708033.5283624834,77
9891,10.0,3080359.933897281,708107.9801691843,77
13093,10.0,3080386.9458906413,708116.0837671923,77
20616,10.0,3080516.941108692,706447.9243521994,77
13040,10.0,3080552.3943499764,580609.0079563721,77
16440,10.0,3080572.6533449977,632200.5646760007,77
10723,10.0,3081096.0107163643,708328.8032149093,77
10719,10.0,3081339.118656613,708401.7355969838,77
13175,10.0,3081818.581538768,708545.5744616304,77
10375,10.0,3082259.214680469,701384.5261967009,77
9383,10.0,3082762.3130568154,708828.6939170446,77
22668,10.0,3082839.9725377276,708851.9917613183,77
17812,10.0,3083218.140444779,708965.4421334337,77
13460,10.0,3083344.759163659,709003.4277490977,77
21401,10.0,3083660.4618360647,709098.1385508194,77
11347,10.0,3083883.3107812917,709164.9932343875,77
